1375196308384 	 2 	 1.47981 	 -0.464813 	 0.380179 
1375196308584 	 1 	 1.49725 	 0.383224 	 0.354068 
1375196308584 	 2 	 1.48074 	 -0.477371 	 0.370362 
1375196308684 	 1 	 1.49262 	 0.389338 	 0.35237 
1375196308684 	 2 	 1.48179 	 -0.49247 	 0.374525 
1375196308784 	 1 	 1.48967 	 0.394188 	 0.350614 
1375196308784 	 2 	 1.48053 	 -0.508481 	 0.371086 
1375196308884 	 1 	 1.48717 	 0.397239 	 0.350591 
1375196308884 	 2 	 1.47651 	 -0.531755 	 0.376127 
1375196308984 	 1 	 1.48775 	 0.399556 	 0.3486 
1375196308984 	 2 	 1.47587 	 -0.56062 	 0.372698 
1375196309084 	 1 	 1.49007 	 0.399174 	 0.350802 
1375196309084 	 2 	 1.46641 	 -0.585208 	 0.363775 
1375196309184 	 1 	 1.48791 	 0.394711 	 0.35094 
1375196309184 	 2 	 1.46501 	 -0.600591 	 0.363055 
1375196309284 	 1 	 1.49443 	 0.392007 	 0.352294 
1375196309284 	 2 	 1.46484 	 -0.60215 	 0.370725 
1375196309384 	 1 	 1.498 	 0.385656 	 0.359713 
1375196309384 	 2 	 1.47956 	 -0.59254 	 0.378344 
1375196309484 	 1 	 1.51311 	 0.382824 	 0.360501 
1375196309484 	 2 	 1.50265 	 -0.570189 	 0.387169 
1375196309584 	 1 	 1.52059 	 0.377908 	 0.359223 
1375196309584 	 2 	 1.5174 	 -0.53555 	 0.396342 
1375196309684 	 1 	 1.52369 	 0.37934 	 0.365078 
1375196309784 	 2 	 1.54711 	 -0.46718 	 0.402673 
1375196309884 	 1 	 1.52362 	 0.388153 	 0.373966 
1375196309884 	 2 	 1.56156 	 -0.436547 	 0.40472 
1375196309984 	 1 	 1.52594 	 0.389001 	 0.372353 
1375196309984 	 2 	 1.56617 	 -0.409786 	 0.405669 
1375196310084 	 1 	 1.5219 	 0.388186 	 0.360981 
1375196310084 	 2 	 1.57332 	 -0.383433 	 0.405399 
1375196310184 	 1 	 1.51725 	 0.391875 	 0.361551 
1375196310184 	 2 	 1.58622 	 -0.364676 	 0.405012 
1375196310284 	 1 	 1.51602 	 0.397786 	 0.357712 
1375196310284 	 2 	 1.58946 	 -0.354846 	 0.405885 
1375196310384 	 1 	 1.51519 	 0.399266 	 0.358031 
1375196310384 	 2 	 1.57938 	 -0.347985 	 0.393562 
1375196310484 	 1 	 1.51636 	 0.402036 	 0.355879 
1375196310484 	 2 	 1.57276 	 -0.356733 	 0.383051 
1375196310584 	 1 	 1.51808 	 0.402634 	 0.355335 
1375196310584 	 2 	 1.55952 	 -0.369919 	 0.385507 
1375196310784 	 1 	 1.5158 	 0.40253 	 0.354697 
1375196310784 	 2 	 1.52894 	 -0.418289 	 0.374086 
1375196310884 	 1 	 1.51333 	 0.400555 	 0.354136 
1375196310884 	 2 	 1.51155 	 -0.444656 	 0.370572 
1375196310984 	 1 	 1.51197 	 0.399514 	 0.354049 
1375196310984 	 2 	 1.49964 	 -0.472884 	 0.366278 
1375196311084 	 1 	 1.51482 	 0.400603 	 0.357912 
1375196311084 	 2 	 1.48152 	 -0.497487 	 0.358247 
1375196311184 	 1 	 1.51827 	 0.401469 	 0.357742 
1375196311184 	 2 	 1.46512 	 -0.517822 	 0.34796 
1375196311284 	 1 	 1.51821 	 0.400393 	 0.360457 
1375196311284 	 2 	 1.45671 	 -0.533189 	 0.342943 
1375196311384 	 1 	 1.51491 	 0.398283 	 0.35691 
1375196311384 	 2 	 1.45814 	 -0.54624 	 0.339193 
1375196311484 	 1 	 1.51488 	 0.398247 	 0.356289 
1375196311484 	 2 	 1.46257 	 -0.552648 	 0.346975 
1375196311584 	 1 	 1.51579 	 0.398944 	 0.357614 
1375196311584 	 2 	 1.46813 	 -0.550622 	 0.351746 
1375196311684 	 1 	 1.51616 	 0.397787 	 0.358248 
1375196311684 	 2 	 1.47596 	 -0.545511 	 0.357023 
1375196311884 	 1 	 1.51597 	 0.39729 	 0.353458 
1375196311884 	 2 	 1.48523 	 -0.526645 	 0.387897 
1375196311984 	 1 	 1.51788 	 0.400495 	 0.357834 
1375196311984 	 2 	 1.50135 	 -0.517467 	 0.391021 
1375196312084 	 1 	 1.51839 	 0.399815 	 0.354564 
1375196312084 	 2 	 1.51524 	 -0.506266 	 0.398974 
1375196312184 	 1 	 1.5162 	 0.400099 	 0.3586 
1375196312184 	 2 	 1.52385 	 -0.494971 	 0.403489 
1375196312284 	 1 	 1.51784 	 0.401222 	 0.362381 
1375196312284 	 2 	 1.53005 	 -0.486133 	 0.393869 
1375196312384 	 1 	 1.52558 	 0.404261 	 0.358911 
1375196312384 	 2 	 1.53421 	 -0.482217 	 0.395034 
1375196312484 	 1 	 1.52113 	 0.401877 	 0.353365 
1375196312584 	 2 	 1.53256 	 -0.476569 	 0.390828 
1375196312684 	 1 	 1.51565 	 0.401008 	 0.354502 
1375196312784 	 2 	 1.50374 	 -0.468206 	 0.381057 
1375196312884 	 1 	 1.51099 	 0.399743 	 0.354174 
1375196312884 	 2 	 1.5035 	 -0.467018 	 0.380769 
1375196312984 	 1 	 1.50949 	 0.40018 	 0.354934 
1375196312984 	 2 	 1.50338 	 -0.459171 	 0.375357 
1375196313084 	 1 	 1.50965 	 0.401472 	 0.354292 
1375196313084 	 2 	 1.5109 	 -0.458462 	 0.381535 
1375196313184 	 1 	 1.5143 	 0.402691 	 0.351662 
1375196313184 	 2 	 1.52217 	 -0.454002 	 0.384303 
1375196313284 	 1 	 1.50554 	 0.402341 	 0.354074 
1375196313284 	 2 	 1.53131 	 -0.447455 	 0.39073 
1375196313384 	 1 	 1.51178 	 0.405468 	 0.35353 
1375196313384 	 2 	 1.54374 	 -0.44676 	 0.391411 
1375196313484 	 1 	 1.50892 	 0.403792 	 0.360466 
1375196313484 	 2 	 1.54505 	 -0.446524 	 0.388359 
1375196313584 	 1 	 1.50973 	 0.403631 	 0.357866 
1375196313584 	 2 	 1.54532 	 -0.450306 	 0.385041 
1375196313684 	 1 	 1.51405 	 0.400506 	 0.358613 
1375196313684 	 2 	 1.5276 	 -0.454194 	 0.382735 
1375196313784 	 1 	 1.51394 	 0.399064 	 0.360028 
1375196313784 	 2 	 1.52189 	 -0.458772 	 0.374122 
1375196313884 	 1 	 1.51437 	 0.399397 	 0.360409 
1375196313884 	 2 	 1.52168 	 -0.463658 	 0.371124 
1375196313984 	 1 	 1.51205 	 0.40015 	 0.359814 
1375196313984 	 2 	 1.52165 	 -0.467057 	 0.368016 
1375196314084 	 1 	 1.5106 	 0.402959 	 0.363561 
1375196314084 	 2 	 1.52169 	 -0.469582 	 0.369596 
1375196314184 	 1 	 1.51444 	 0.402068 	 0.363864 
1375196314284 	 2 	 1.52782 	 -0.472931 	 0.384166 
1375196314384 	 1 	 1.52826 	 0.400541 	 0.367122 
1375196314384 	 2 	 1.53268 	 -0.470567 	 0.382706 
1375196314484 	 1 	 1.53087 	 0.403401 	 0.371128 
1375196314484 	 2 	 1.53429 	 -0.462939 	 0.375912 
1375196314584 	 1 	 1.53354 	 0.403523 	 0.367647 
1375196314584 	 2 	 1.53975 	 -0.460547 	 0.376496 
1375196314684 	 1 	 1.53191 	 0.404286 	 0.365753 
1375196314684 	 2 	 1.54104 	 -0.46013 	 0.380677 
1375196314784 	 1 	 1.52897 	 0.402139 	 0.36557 
1375196314784 	 2 	 1.54107 	 -0.461456 	 0.39493 
1375196314884 	 1 	 1.51919 	 0.399839 	 0.362407 
1375196314884 	 2 	 1.54018 	 -0.46005 	 0.38677 
1375196314984 	 1 	 1.52057 	 0.40159 	 0.362067 
1375196314984 	 2 	 1.53546 	 -0.46015 	 0.38303 
1375196315084 	 1 	 1.51771 	 0.404963 	 0.367563 
1375196315084 	 2 	 1.53387 	 -0.460967 	 0.380876 
1375196315284 	 1 	 1.50723 	 0.398553 	 0.363438 
1375196315284 	 2 	 1.53104 	 -0.464906 	 0.390747 
1375196315384 	 1 	 1.49756 	 0.39173 	 0.361218 
1375196315384 	 2 	 1.52357 	 -0.469962 	 0.393613 
1375196315484 	 1 	 1.4926 	 0.385198 	 0.359152 
1375196315484 	 2 	 1.51176 	 -0.475226 	 0.396931 
1375196315584 	 1 	 1.49224 	 0.381434 	 0.355746 
1375196315684 	 2 	 1.4982 	 -0.488221 	 0.390253 
1375196315784 	 1 	 1.4747 	 0.375115 	 0.343543 
1375196315784 	 2 	 1.49768 	 -0.493492 	 0.388386 
1375196315884 	 1 	 1.47097 	 0.370241 	 0.341356 
1375196315884 	 2 	 1.50415 	 -0.483448 	 0.390563 
1375196315984 	 1 	 1.4763 	 0.364864 	 0.342978 
1375196315984 	 2 	 1.51898 	 -0.466087 	 0.392385 
1375196316084 	 1 	 1.49558 	 0.354933 	 0.351819 
1375196316084 	 2 	 1.52374 	 -0.438747 	 0.391659 
1375196316184 	 1 	 1.51837 	 0.334263 	 0.360521 
1375196316184 	 2 	 1.5299 	 -0.41184 	 0.390984 
1375196316284 	 1 	 1.55211 	 0.309869 	 0.360785 
1375196316284 	 2 	 1.52144 	 -0.392014 	 0.387671 
1375196316384 	 1 	 1.5852 	 0.287139 	 0.36977 
1375196316384 	 2 	 1.50974 	 -0.389198 	 0.382655 
1375196316484 	 1 	 1.62686 	 0.264538 	 0.372062 
1375196316484 	 2 	 1.4899 	 -0.388573 	 0.366117 
1375196316584 	 1 	 1.66679 	 0.239929 	 0.376651 
1375196316584 	 2 	 1.47218 	 -0.37732 	 0.358372 
1375196316684 	 1 	 1.71039 	 0.217552 	 0.384631 
1375196316684 	 2 	 1.44296 	 -0.342132 	 0.361732 
1375196316784 	 1 	 1.74221 	 0.188365 	 0.401375 
1375196316784 	 2 	 1.42096 	 -0.286414 	 0.354452 
1375196316884 	 1 	 1.77014 	 0.156733 	 0.411317 
1375196316984 	 2 	 1.39574 	 -0.178509 	 0.356523 
1375196317084 	 1 	 1.79992 	 0.0905597 	 0.412927 
1375196317084 	 2 	 1.38443 	 -0.14322 	 0.367604 
1375196317184 	 1 	 1.80045 	 0.0541579 	 0.413426 
1375196317184 	 2 	 1.3695 	 -0.122482 	 0.363921 
1375196317284 	 1 	 1.80648 	 0.0359042 	 0.420283 
1375196317284 	 2 	 1.36499 	 -0.114911 	 0.357559 
1375196317384 	 1 	 1.77207 	 0.022158 	 0.368773 
1375196317484 	 2 	 1.34869 	 -0.0709352 	 0.365775 
1375196317584 	 1 	 1.73047 	 0.0155297 	 0.313954 
1375196317584 	 2 	 1.349 	 -0.0410115 	 0.368312 
1375196317684 	 1 	 1.75718 	 -0.0946548 	 0.321982 
1375196317684 	 2 	 1.35295 	 0.00729915 	 0.36372 
1375196317784 	 1 	 1.79846 	 -0.220761 	 0.367181 
1375196317784 	 2 	 1.34681 	 0.0512191 	 0.371448 
1375196317884 	 1 	 1.82546 	 -0.283565 	 0.404266 
1375196317884 	 2 	 1.34376 	 0.0753644 	 0.373242 
1375196317984 	 1 	 1.83499 	 -0.355868 	 0.421379 
1375196317984 	 2 	 1.35117 	 0.10748 	 0.377988 
1375196318084 	 1 	 1.82431 	 -0.391396 	 0.42181 
1375196318084 	 2 	 1.35152 	 0.118326 	 0.376267 
1375196318184 	 1 	 1.8226 	 -0.410657 	 0.420839 
1375196318184 	 2 	 1.35556 	 0.121211 	 0.372639 
1375196318284 	 1 	 1.81357 	 -0.415058 	 0.418703 
1375196318384 	 2 	 1.39488 	 0.15856 	 0.391832 
1375196318484 	 1 	 1.7819 	 -0.393612 	 0.400547 
1375196318484 	 2 	 1.42409 	 0.193207 	 0.399515 
1375196318584 	 1 	 1.76531 	 -0.367908 	 0.395871 
1375196318684 	 2 	 1.4549 	 0.259068 	 0.414209 
1375196318784 	 1 	 1.70793 	 -0.302676 	 0.387934 
1375196318784 	 2 	 1.45742 	 0.276691 	 0.414961 
1375196318884 	 1 	 1.69189 	 -0.27726 	 0.384131 
1375196318884 	 2 	 1.47088 	 0.28518 	 0.416627 
1375196318984 	 1 	 1.66861 	 -0.264838 	 0.387162 
1375196318984 	 2 	 1.48743 	 0.286038 	 0.418054 
1375196319084 	 1 	 1.66555 	 -0.261382 	 0.3821 
1375196319084 	 2 	 1.49614 	 0.282865 	 0.42148 
1375196319184 	 1 	 1.65885 	 -0.264163 	 0.38493 
1375196319184 	 2 	 1.5031 	 0.279489 	 0.421264 
1375196319284 	 1 	 1.65364 	 -0.267043 	 0.38376 
1375196319284 	 2 	 1.50422 	 0.274154 	 0.421223 
1375196319384 	 1 	 1.64917 	 -0.274409 	 0.38278 
1375196319384 	 2 	 1.5031 	 0.268081 	 0.420272 
1375196319484 	 1 	 1.6435 	 -0.276741 	 0.380031 
1375196319484 	 2 	 1.4987 	 0.262497 	 0.419322 
1375196319584 	 1 	 1.64342 	 -0.283525 	 0.381209 
1375196319684 	 2 	 1.4972 	 0.25505 	 0.415441 
1375196319784 	 1 	 1.63795 	 -0.296882 	 0.382492 
1375196319784 	 2 	 1.49647 	 0.254614 	 0.418497 
1375196319884 	 1 	 1.63862 	 -0.306103 	 0.381258 
1375196319884 	 2 	 1.49262 	 0.254 	 0.414701 
1375196320084 	 1 	 1.6265 	 -0.3257 	 0.37981 
1375196320184 	 2 	 1.48743 	 0.256282 	 0.413847 
1375196320284 	 1 	 1.62294 	 -0.34011 	 0.379192 
1375196320284 	 2 	 1.48816 	 0.259102 	 0.414293 
1375196320384 	 1 	 1.6171 	 -0.354761 	 0.376023 
1375196320384 	 2 	 1.48836 	 0.262796 	 0.418867 
1375196320484 	 1 	 1.61275 	 -0.371861 	 0.371789 
1375196320484 	 2 	 1.48686 	 0.264371 	 0.419688 
1375196320584 	 1 	 1.60987 	 -0.389367 	 0.367247 
1375196320684 	 2 	 1.48318 	 0.268494 	 0.415048 
1375196320784 	 1 	 1.60754 	 -0.412816 	 0.367675 
1375196320784 	 2 	 1.48095 	 0.270851 	 0.414979 
1375196320884 	 1 	 1.60554 	 -0.4148 	 0.36982 
1375196320884 	 2 	 1.4758 	 0.270819 	 0.414286 
1375196320984 	 1 	 1.60321 	 -0.411363 	 0.36691 
1375196320984 	 2 	 1.47592 	 0.270705 	 0.413967 
1375196321084 	 1 	 1.60015 	 -0.40325 	 0.368597 
1375196321084 	 2 	 1.47444 	 0.270508 	 0.41499 
1375196321184 	 1 	 1.60105 	 -0.393518 	 0.365682 
1375196321184 	 2 	 1.47327 	 0.269068 	 0.413779 
1375196321284 	 1 	 1.59951 	 -0.386042 	 0.368868 
1375196321284 	 2 	 1.48011 	 0.269684 	 0.422287 
1375196321384 	 1 	 1.59754 	 -0.376776 	 0.366616 
1375196321384 	 2 	 1.47596 	 0.267254 	 0.418746 
1375196321584 	 1 	 1.59777 	 -0.3671 	 0.36229 
1375196321584 	 2 	 1.47334 	 0.26326 	 0.413801 
1375196321684 	 1 	 1.59512 	 -0.360892 	 0.365465 
1375196321684 	 2 	 1.47236 	 0.262391 	 0.412152 
1375196321784 	 1 	 1.5972 	 -0.357849 	 0.366716 
1375196321784 	 2 	 1.46949 	 0.261854 	 0.410751 
1375196321884 	 1 	 1.59702 	 -0.354837 	 0.366588 
1375196321884 	 2 	 1.46915 	 0.262599 	 0.413546 
1375196321984 	 1 	 1.59688 	 -0.354361 	 0.365246 
1375196321984 	 2 	 1.47034 	 0.264902 	 0.419333 
1375196322084 	 1 	 1.59597 	 -0.353339 	 0.363015 
1375196322084 	 2 	 1.47534 	 0.268878 	 0.421422 
1375196322184 	 1 	 1.59748 	 -0.349897 	 0.364537 
1375196322184 	 2 	 1.4786 	 0.273469 	 0.420375 
1375196322284 	 1 	 1.59669 	 -0.350726 	 0.367615 
1375196322284 	 2 	 1.47425 	 0.2805 	 0.417318 
1375196322384 	 1 	 1.59689 	 -0.349401 	 0.367594 
1375196322384 	 2 	 1.47623 	 0.290596 	 0.412511 
1375196322584 	 1 	 1.60582 	 -0.344873 	 0.369517 
1375196322584 	 2 	 1.47776 	 0.301367 	 0.412918 
1375196322684 	 1 	 1.61379 	 -0.345265 	 0.368523 
1375196322684 	 2 	 1.47967 	 0.301111 	 0.412251 
1375196322884 	 1 	 1.63566 	 -0.364784 	 0.367683 
1375196322884 	 2 	 1.48213 	 0.292465 	 0.412876 
1375196322984 	 1 	 1.63644 	 -0.382971 	 0.361591 
1375196322984 	 2 	 1.48572 	 0.288538 	 0.413999 
1375196323084 	 1 	 1.62527 	 -0.398919 	 0.35811 
1375196323084 	 2 	 1.48467 	 0.283504 	 0.417898 
1375196323184 	 1 	 1.61837 	 -0.413228 	 0.355706 
1375196323184 	 2 	 1.48639 	 0.279769 	 0.416429 
1375196323284 	 1 	 1.608 	 -0.425825 	 0.350242 
1375196323284 	 2 	 1.48674 	 0.276901 	 0.417453 
1375196323384 	 1 	 1.60249 	 -0.436371 	 0.346713 
1375196323384 	 2 	 1.48715 	 0.272881 	 0.415424 
1375196323484 	 1 	 1.60202 	 -0.445764 	 0.343084 
1375196323484 	 2 	 1.49348 	 0.271671 	 0.415357 
1375196323584 	 1 	 1.60275 	 -0.444909 	 0.350531 
1375196323584 	 2 	 1.49413 	 0.269819 	 0.417188 
1375196323684 	 1 	 1.61168 	 -0.447018 	 0.353342 
1375196323684 	 2 	 1.4887 	 0.268789 	 0.419827 
1375196323784 	 1 	 1.62306 	 -0.445483 	 0.359559 
1375196323784 	 2 	 1.48754 	 0.268852 	 0.42457 
1375196323984 	 1 	 1.64591 	 -0.435285 	 0.362683 
1375196323984 	 2 	 1.48269 	 0.269662 	 0.424714 
1375196324084 	 1 	 1.65334 	 -0.437438 	 0.365555 
1375196324084 	 2 	 1.48603 	 0.270267 	 0.425264 
1375196324284 	 1 	 1.6577 	 -0.444715 	 0.359924 
1375196324284 	 2 	 1.47587 	 0.264708 	 0.419326 
1375196324384 	 1 	 1.65003 	 -0.442785 	 0.363325 
1375196324384 	 2 	 1.47843 	 0.262601 	 0.420995 
1375196324484 	 1 	 1.64282 	 -0.438795 	 0.364139 
1375196324484 	 2 	 1.47635 	 0.261257 	 0.421223 
1375196324584 	 1 	 1.63999 	 -0.434876 	 0.357709 
1375196324584 	 2 	 1.47925 	 0.259171 	 0.422209 
1375196324684 	 1 	 1.6412 	 -0.431733 	 0.357444 
1375196324684 	 2 	 1.47873 	 0.256423 	 0.421562 
1375196324784 	 1 	 1.63682 	 -0.430237 	 0.358023 
1375196324784 	 2 	 1.47991 	 0.253732 	 0.422878 
1375196324884 	 1 	 1.63858 	 -0.430511 	 0.358155 
1375196324884 	 2 	 1.47668 	 0.252189 	 0.420423 
1375196325084 	 1 	 1.63531 	 -0.429181 	 0.359285 
1375196325084 	 2 	 1.47892 	 0.249454 	 0.414291 
1375196325184 	 1 	 1.63382 	 -0.430096 	 0.355519 
1375196325184 	 2 	 1.48056 	 0.248863 	 0.415469 
1375196325284 	 1 	 1.63211 	 -0.429786 	 0.35451 
1375196325284 	 2 	 1.47699 	 0.248408 	 0.419082 
1375196325484 	 1 	 1.63095 	 -0.430526 	 0.358415 
1375196325484 	 2 	 1.48029 	 0.248451 	 0.418643 
1375196325584 	 1 	 1.63527 	 -0.433987 	 0.36247 
1375196325584 	 2 	 1.48023 	 0.248414 	 0.419034 
1375196325684 	 1 	 1.6359 	 -0.431916 	 0.361116 
1375196325684 	 2 	 1.47722 	 0.247751 	 0.418437 
1375196325784 	 1 	 1.64239 	 -0.432244 	 0.364558 
1375196325784 	 2 	 1.48047 	 0.248008 	 0.418714 
1375196325884 	 1 	 1.64367 	 -0.428909 	 0.365378 
1375196325884 	 2 	 1.48401 	 0.249639 	 0.419646 
1375196325984 	 1 	 1.64503 	 -0.427396 	 0.364835 
1375196326084 	 2 	 1.47597 	 0.247841 	 0.426287 
1375196326184 	 1 	 1.64386 	 -0.421496 	 0.363085 
1375196326284 	 2 	 1.47761 	 0.24761 	 0.417383 
1375196326384 	 1 	 1.63938 	 -0.419992 	 0.360717 
1375196326384 	 2 	 1.48278 	 0.248947 	 0.418212 
1375196326484 	 1 	 1.63697 	 -0.422981 	 0.360746 
1375196326484 	 2 	 1.48054 	 0.248953 	 0.42447 
1375196326584 	 1 	 1.64224 	 -0.426847 	 0.360604 
1375196326584 	 2 	 1.49001 	 0.245953 	 0.431297 
1375196326684 	 1 	 1.63947 	 -0.427735 	 0.360835 
1375196326784 	 2 	 1.514 	 0.240885 	 0.418764 
1375196326884 	 1 	 1.64982 	 -0.431477 	 0.366768 
1375196326884 	 2 	 1.51885 	 0.242454 	 0.41989 
1375196326984 	 1 	 1.65054 	 -0.43595 	 0.368484 
1375196327084 	 2 	 1.52231 	 0.256188 	 0.418664 
1375196327184 	 1 	 1.65756 	 -0.443455 	 0.368038 
1375196327184 	 2 	 1.51622 	 0.263906 	 0.419205 
1375196327284 	 1 	 1.66732 	 -0.448765 	 0.371352 
1375196327284 	 2 	 1.51796 	 0.272771 	 0.421867 
1375196327384 	 1 	 1.67089 	 -0.450771 	 0.371739 
1375196327384 	 2 	 1.51619 	 0.278998 	 0.416558 
1375196327484 	 1 	 1.66844 	 -0.454376 	 0.366952 
1375196327584 	 2 	 1.5219 	 0.290358 	 0.418464 
1375196327684 	 1 	 1.66007 	 -0.450872 	 0.368724 
1375196327684 	 2 	 1.52431 	 0.29197 	 0.422674 
1375196327784 	 1 	 1.66273 	 -0.445669 	 0.3629 
1375196327784 	 2 	 1.52598 	 0.295565 	 0.42794 
1375196327884 	 1 	 1.66804 	 -0.442521 	 0.355175 
1375196327884 	 2 	 1.52281 	 0.296257 	 0.425926
1375196327884 	 1 	 1.66804 	 -0.442521 	 0.355175 
1375196327884 	 2 	 1.52281 	 0.296257 	 0.425926  
1375196327984 	 1 	 1.67032 	 -0.445136 	 0.359588 
1375196328084 	 2 	 1.51328 	 0.293561 	 0.428075 
1375196328184 	 1 	 1.67153 	 -0.439594 	 0.359482
1375196327884 	 1 	 1.66804 	 -0.442521 	 0.355175 
1375196327884 	 2 	 1.52281 	 0.296257 	 0.425926  
1375196328184 	 2 	 1.50998 	 0.291564 	 0.425632 
1375196328284 	 1 	 1.67001 	 -0.44187 	 0.364074 
1375196328284 	 2 	 1.50556 	 0.289146 	 0.425823 
1375196328384 	 1 	 1.66165 	 -0.440954 	 0.36257 
1375196328384 	 2 	 1.50001 	 0.286892 	 0.431202 
1375196328584 	 1 	 1.6545 	 -0.436725 	 0.361512 
1375196328584 	 2 	 1.49288 	 0.283061 	 0.425375 
1375196328684 	 1 	 1.66218 	 -0.441132 	 0.365245 
1375196328684 	 2 	 1.48468 	 0.279347 	 0.429675 
1375196328784 	 1 	 1.66986 	 -0.448247 	 0.366481 
1375196328784 	 2 	 1.47877 	 0.275618 	 0.425657 
1375196328884 	 1 	 1.66699 	 -0.450717 	 0.366542 
1375196328884 	 2 	 1.47165 	 0.271229 	 0.420344 
1375196328984 	 1 	 1.66428 	 -0.455855 	 0.365341 
1375196328984 	 2 	 1.47552 	 0.269477 	 0.417984 
1375196329084 	 1 	 1.66022 	 -0.453547 	 0.361551 
1375196329184 	 2 	 1.48101 	 0.266413 	 0.418151 
1375196329284 	 1 	 1.64743 	 -0.44577 	 0.359497 
1375196329284 	 2 	 1.48044 	 0.26281 	 0.41764 
1375196329484 	 1 	 1.64421 	 -0.445133 	 0.36121 
1375196329484 	 2 	 1.49212 	 0.261542 	 0.420688 
1375196329584 	 1 	 1.65251 	 -0.444041 	 0.362695 
1375196329684 	 2 	 1.50523 	 0.263802 	 0.422512 
1375196329784 	 1 	 1.65169 	 -0.439196 	 0.362237 
1375196329784 	 2 	 1.51398 	 0.264597 	 0.425737 
1375196329884 	 1 	 1.65123 	 -0.448679 	 0.340865 
1375196329884 	 2 	 1.5152 	 0.26567 	 0.426284 
1375196329984 	 1 	 1.66034 	 -0.438458 	 0.357932 
1375196329984 	 2 	 1.5181 	 0.266454 	 0.425821 
1375196330084 	 1 	 1.65452 	 -0.435443 	 0.359937 
1375196330084 	 2 	 1.51996 	 0.266876 	 0.428622 
1375196330184 	 1 	 1.65426 	 -0.438769 	 0.363784 
1375196330184 	 2 	 1.52182 	 0.267414 	 0.426119 
1375196330284 	 1 	 1.6567 	 -0.447687 	 0.366178 
1375196330284 	 2 	 1.51903 	 0.267284 	 0.423944 
1375196330384 	 1 	 1.66756 	 -0.456035 	 0.36558 
1375196330384 	 2 	 1.52171 	 0.266698 	 0.427106 
1375196330484 	 1 	 1.66877 	 -0.464828 	 0.366989 
1375196330484 	 2 	 1.52229 	 0.265009 	 0.427552 
1375196330584 	 1 	 1.67135 	 -0.472179 	 0.367106 
1375196330584 	 2 	 1.52572 	 0.264935 	 0.429142 
1375196330684 	 1 	 1.66547 	 -0.472378 	 0.364102 
1375196330784 	 2 	 1.5288 	 0.261653 	 0.437105 
